,Unnamed: 0,textID,text,selected_text,sentiment,kfold
16691,16691,897025f513,Just got back from 5km run!  It was really good!,good!,positive,3
16692,16692,2441bce4c0, Wish I was there!,Wish I was there!,neutral,3
16693,16693,0293e55c94,"Sadly, the time has come to put my mom in a home","Sadly, the time has come to put my mom in a home",negative,3
16694,16694,15450ce322,"Its 4.30am, sleep timeee. I wanted to watch Gossip Girl but i'm way too tired  Goodnight!",tired,negative,3
16695,16695,686ae7c9d5,Chillen with Csla.. Waiting to start.. Watchin pacquiao rerun..,Chillen with Csla.. Waiting to start.. Watchin pacquiao rerun..,neutral,3
16696,16696,6f3cbd74b2,  lol hopefully it'll happen like next timee near the new album,lol hopefully it'll happen like next timee near the new album,neutral,3
16697,16697,f97d20c990,"http://twitpic.com/61ov1 -   i ahte stress, its supposed to be friday! it makes me wanna cry",! it makes me wanna cry,negative,3
16698,16698,eeb25afc24,SWAY SWAY BABY zommgg love it  need more screamo tho boys,love,positive,3
16699,16699,5d917baffd,My truss failing  http://yfrog.com/154upj,My truss failing,negative,3
16700,16700,88982cd998,17 Again was actually quite good considering...off to bed now. Long day tomorrow. June 12th...please come soon (but not too soon),good,positive,3
16701,16701,43babbe3e0, you were right about karla not the best movie made,you were right about karla not the best movie made,neutral,3
16702,16702,a834cef9c6,1st presentation for senior boards? FML,FML,negative,3
16703,16703,1f633af295, Maatt Havent spoken to you in ages dudeee  Dont forget bout ur Aussie fan  ;) lool. Love ya ****,l. Love,positive,3
16704,16704,eb7eb7b5d2,"y do i even bother getting a new fone..i just **** break them anyway,,,fones dont float,,especially when thrown in the pool",**** break th,negative,3
16705,16705,7f8ac5fd76,This herniated disc sucks.  I'm stuck mostly on my back when I could be out riding.,This herniated disc sucks.,negative,3
16706,16706,023bdd23e4,happy mothers day to all motherssss!  &lt;3333,happy mothers day to all motherssss!,positive,3
16707,16707,d03e5b3fb7, yeah but i missed it 2nite,yeah but i missed it 2nite,neutral,3
16708,16708,01818a5856,Thanking god for after elton for allowing me to see the new TW trailer since work blocked youtube and lj,Thanking god,positive,3
16709,16709,8bf2931551,_pyee sure,_pyee sure,neutral,3
16710,16710,dfb74a3581,first time in weeks to see the clear blue sky,first time in weeks to see the clear blue sky,neutral,3
16711,16711,e609733759,I hate funerals.,hate,negative,3
16712,16712,894740e279,HAPPY MOTHER'S DAY LADIES!!! Hope you all have a wonderful day.,HAPPY,positive,3
16713,16713,e10a39f504,learn to fly higher...!  http://tinyurl.com/30tools,learn to fly higher...!,positive,3
16714,16714,82c6010f74, morning Bill,morning Bill,neutral,3
16715,16715,654f3b938c,I cant WAIT to be home and snuggle with my puppies! and my Fiance,I cant WAIT to be home and snuggle with my puppies! and my Fiance,positive,3
16716,16716,a618df4c69," Hahah, thanks for the Tradewinds Odyssey bump.",thanks,positive,3
16717,16717,baa7df9301,**** im so bummed out right now....nobody loves me,im so bummed,negative,3
16718,16718,7a89663267, That's exactly why I follow you.,That's exactly why I follow you.,positive,3
16719,16719,88cc9c6a5d,"Thank goodness for starbucks iced coffee...I was feeling so sluggish today, I think its this awful LA weather","Thank goodness for starbucks iced coffee...I was feeling so sluggish today, I think its this awful LA weather",neutral,3
16720,16720,23fe4acb90, Will try to make it there at 6:30pm,Will try to make it there at 6:30pm,neutral,3
16721,16721,87cc767ac7,happiest girl in the world.  best weekend ever and I can't wait for next weekend either!!!  so grateful for all my blessings!,happiest,positive,3
16722,16722,8586c3bacb, does this mean you're leaving me?,does this mean you're leaving me?,neutral,3
16723,16723,52a2a82744,It's 10.30pm on a Friday night and I'm going to bed. How pathetic.,pathetic.,negative,3
16724,16724,a521d04f7e,home now!,home now!,neutral,3
16725,16725,b431a44c03,In the arts having coffee and cake,In the arts having coffee and cake,neutral,3
16726,16726,3caad6313b,"Sighs, well I accidentally clicked back space on my mouse",accidentally,negative,3
16727,16727,c72f960f31," Kayyy XD Yeah, everyone always talks about the part where the dog dies  I need to find a movie that you haven't seen now XD","Kayyy XD Yeah, everyone always talks about the part where the dog dies  I need to find a movie that you haven't seen now XD",neutral,3
16728,16728,67d6f3c7c1,niggas got they eyes on me and i aint talkin bout da BM when i say i got 745 on me,niggas got they eyes on me and i aint talkin bout da BM when i say i got 745 on me,neutral,3
16729,16729,228db35ee0,Grey's 'Sweet Surrender'  http://tinyurl.com/d5mjyj,Grey's 'Sweet Surrender'  http://tinyurl.com/d5mjyj,neutral,3
16730,16730,dee44438e4,"Umm after schooL , at subway w. My mom ; nothing to do planss are ruined",ruined,negative,3
16731,16731,007654ea31,i feel like taking a day off but cannot afford it  looking forward to the dfb cup final tmrw night though. go werder!!!,i feel like taking a day off but cannot afford it  looking forward to the dfb cup final tmrw night though. go werder!!!,neutral,3
16732,16732,0bc37920e0,"http://twitpic.com/675tw - Square B - she is sad because she wasn't there and now she's, well, square  (crocheted bee with poly fibe ...",sad,negative,3
16733,16733,e9778e805e, Content content content .... gah! Story of my life right now - thx for reminding me. That's what I should be doing v. Tweeting,- thx,positive,3
16734,16734,998dde662b,"finishing off a quick magazine article for CAP, can't wait to get it done and get back to the book","finishing off a quick magazine article for CAP, can't wait to get it done and get back to the book",neutral,3
16735,16735,c558ee8d09, poor grace!!! You need to date a cute male nurse.,poor grace!!! You need to date a cute male nurse.,neutral,3
16736,16736,b794bb1e6d," morning  about to tackle armhole prob - may have a solution not involving tape, will update you!","morning  about to tackle armhole prob - may have a solution not involving tape, will update you!",neutral,3
16737,16737,56c95cc7de,"Just came back from hanging out with some friends + cocktails. &lt;3 I'm not drunk, but feeling good.  Hope everyone's well?",good.,positive,3
16738,16738,ac58a7a9d5, cuz airlines are super lame.,lame.,negative,3
16739,16739,7f925736b3, yeah talking to you was too boring,boring,negative,3
16740,16740,eaaaddfc73,please ignore cheesey music,ignore,negative,3
16741,16741,21deaed5d9," woop rehearsing songs  Yep, sounds even enough to me",", sounds even enough to me",positive,3
16742,16742,0d18523c23,: aiaahh.. poor u  tell ur mom already?,poor u,negative,3
16743,16743,bce0ca596a,counting down the hours until I can finally drink this blossom hill  stupid work,counting down the hours until I can finally drink this blossom hill  stupid work,neutral,3
16744,16744,14caae56d8,_1   is leavin bc of racists *starts cryin*,s cryin,negative,3
16745,16745,b19a282687,"Off to see the Tinyï¿½s, thinking thoughts about smiles I caught from the radio  and big daft grin all over my face....",smiles,positive,3
16746,16746,dff828fb76," Hope you find a nice and healthy, also cheap, breakfast!",nice,positive,3
16747,16747,8501ab8104,RAIN why must you come &quot;after&quot; I flat iron my hair? I have been rockin my curls for 3 weeks and today you decide to come out. not nice!,RAIN why must you come &quot;after&quot; I flat iron my hair? I have been rockin my curls for 3 weeks and today you decide to come out. not nice!,neutral,3
16748,16748,d81f165c2c, I was going to but I'm siiiick  I'm so mad!!!! Jason said I have to recover fully before I go paintballin again! Are u playing?,I was going to but I'm siiiick  I'm so mad!!!! Jason said I have to recover fully before I go paintballin again! Are u playing?,negative,3
16749,16749,2b83344b6c,but i did have a really nice smoothy at baulko shops,nice,positive,3
16750,16750,dd42d9d9f7,  please don't,please don't,neutral,3
16751,16751,6616446c9e,"it might be sunny today, but alas, new product must make it to Etsy!","it might be sunny today, but alas, new product must make it to Etsy!",neutral,3
16752,16752,1623f53b04, i lurveeeeee you,i lurveeeeee you,positive,3
16753,16753,37a4fd00f6,My son had surgery yesterday so mommy and son time won't be as long today,My son had surgery yesterday so mommy and son time won't be as long today,negative,3
16754,16754,69411fa336,"Back from the gym, just checkin' email. Gonna go watch an old movie or something. It's a little cool out to sit outside and read!","Back from the gym, just checkin' email. Gonna go watch an old movie or something. It's a little cool out to sit outside and read!",neutral,3
16755,16755,6165dcff70,i had a really good day today,really good day,positive,3
16757,16757,c3360c6bde,"I like this bride's sense of humor, she wore this wedding gown once...by accident!  http://bit.ly/Tnshf",like,positive,3
16758,16758,77350f09c9,"It's time for school, y'all !1!! HAPPY STARWARS DAY",HAPPY,positive,3
16759,16759,4389889700,Maaaan... it is way too nice outside to be in here working.,nice,positive,3
16760,16760,6ed1d3b93d,"I'm up. getting ready for skill. can't wait to fail my bio final yay! ugh, honor classes suckkkk.  ):","I'm up. getting ready for skill. can't wait to fail my bio final yay! ugh, honor classes suckkkk.  ):",negative,3
16761,16761,7372afb42a, now my heart isnt cold  but im still missing you.,t im still missing you.,negative,3
16762,16762,fafa5fa40f, I will bring you cases of mountain dew if you give @_Slamma_ 2 tixs to see taylor swift!,I will bring you cases of mountain dew if you give @_Slamma_ 2 tixs to see taylor swift!,neutral,3
16763,16763,da31619b52,seriously why did mum make me eat yeah i have a weird eating habit of not eating all day but really,weird,negative,3
16764,16764,0a97d8c0f0,Tummy bugs are lame! Got about an hours sleep if that.,lame!,negative,3
16765,16765,c4c305babd,Tryin to figure all this out!! LOL,Tryin to figure all this out!! LOL,neutral,3
16766,16766,f0ca992fd4,"Hope I'm not coming down with piggy flu, eyes red. Neck no longer holds up heavy head. Time for sleep.  Sogni D'oro all!",eyes red.,negative,3
16767,16767,fe1e2223ad,eating oreos and milk,eating oreos and milk,neutral,3
16768,16768,1585e66f3f, Added 3 more spots in Memphis today and visited 2.  Needed a Hot Dog icon for a new restaurant so had to settle for a Hamburger,Added 3 more spots in Memphis today and visited 2.  Needed a Hot Dog icon for a new restaurant so had to settle for a Hamburger,neutral,3
16769,16769,bb4ac6eb31,back to work.. with no distractions..,back to work.. with no distractions..,positive,3
16770,16770,ae46261e69,So confused about what to do?,So confused about what to do?,neutral,3
16771,16771,1f4419bb29, omg I'm so sorry to hear that!  If you really need to talk to someone I'm always on here. I'm a shoulder you lean on,omg I'm so sorry to hear that!,negative,3
16772,16772,5da260ac5f,"Too much food at today's company gill out, want to go home and lay in the sun. Instead here until dark, probably","Too much food at today's company gill out, want to go home and lay in the sun. Instead here until dark, probably",neutral,3
16773,16773,c3d933e350, FAILlllllllll  whenever ur freee then?,FAILlllllllll,negative,3
16774,16774,9f56c796d9," ah its getting there  still a fair bit to go, but it's coming together fairly well! aw  where are you from?",er fairly well!,positive,3
16775,16775,db170f74cc, just watched it on youtube and its hilarious. i laughed trough it.. seriously guys so funny.. greetings from Germany...,laughed,positive,3
16776,16776,8a39245e7a, Mind telling me which book  cuz i was at barnes and nobles today and found 2 books that looked promising,d found 2 books that looked promising,positive,3
16777,16777,d237d2f006, now that you say that you do look like demi  hahaha!! Yessss august 2nd will be a blast,s august 2nd will be a blast,positive,3
16778,16778,eebc64ac7c,"Has so much to blog, but has no time to","Has so much to blog, but has no time to",neutral,3
16779,16779,988a03b6eb," Wow, thats quite the trip!","Wow, thats quite the trip!",neutral,3
16780,16780,ae1f196245,on my way to work. I'M SO HUNGRY!,SO HUNGRY!,negative,3
16781,16781,51802bebdf," After many attempts, I can't figure out how put a pic in the avatar. Tells me pic is too big. Frustrated trying.......sorry",Frustrated,negative,3
16782,16782,03f8b22ee7,"Oh ffs :@ a don't get paid till monday :@:@:@ :$. Sorry william, gonna have to wait till next weekend till I give you ï¿½  :@","Sorry william, gonna have to wait till next weekend ti",negative,3
16783,16783,3c664be4e8,i went to the doctor. i hav a virus.,i went to the doctor. i hav a virus.,neutral,3
16784,16784,d7b1e9163e,getting ready for the concert tonight! YAY!,YAY!,positive,3
16785,16785,2e58a6ff92,Wishes she had a pool,Wishes,positive,3
16786,16786,4eb5424a63,I had so much fun tonight!! But i am soo excited to get home and go to sleep,I had so much fun tonight!! But i am soo excited to get home and go to sleep,positive,3
16787,16787,7ff2dbbe25,"All the cool people I want to find for following today are #English, and I guess the English don't tweet.","All the cool people I want to find for following today are #English, and I guess the English don't tweet.",neutral,3
